annotator,title,comment_id,comment_text,author,stance_pro,stance_con,argument_type,pathos_type,ethos_appeal,ethos_challenge,word_count,context,timestamp,published_date,like_count,mentions,root_comment_id,root_comment_text,lang
889,Women banned from speaking in public by Afghanistan's Taliban rulers  | BBC News,UgyJOOA26tUf0zzucZR4AaABAg.A8CFD4NnSXjA8L4rKLX4h4,"Mahsa Amini was murdered by Iran’s “morality” police for the supposed crime of improperly wearing her hijab, but protests throughout Iran, and the world, continue. From Tehran to London to Los Angeles, women burn their hijabs and cut their hair while crowds chant “women—life—liberty,” “death to the headscarf,” and “death to the dictator—death to Khamenei.” The twenty-two-year-old was not the first victim to die at the hands of Iranian police. After protests in 2003, Iranian-Canadian journalist Zahra Kazemi was arrested while photographing families waiting for news of their loved ones outside Iran’s notorious Evin Prison. She showed officers her government-issued press pass but was taken into Evin anyway, where she was tortured. Her captors ripped out her fingernails, flogged her, raped her, and cracked her skull. Just as Iranian officials now are claiming that Amini died of a heart attack, they claimed then that Kazemi died of a stroke, later changing their account to say that she fell and hit her head. When the gory truth was revealed by Kazemi’s medical examiner almost two years later, it sparked international furor.1 Like Kazemi (and Sattar Beheshti, tortured and killed for publishing a blog post claiming that Iran is “nothing but a slaughterhouse”), Amini has become a symbol—even a saint, not of any religion, but of a movement for freedom from religiously motivated oppression.2 Unsurprisingly, the oppressors are responding in line with their bloody track record. According to reports, more than 150 protestors have been killed so far, and at least forty journalists have been jailed.3 #MahsaAmini has become a symbol—even a saint, not of any religion, but of a movement for freedom from religiously motivated oppression. CLICK TO TWEET Ayatollah Ali Khamenei often dismisses Western outrage over his regime’s atrocities, saying, for instance, “The ridiculous accusations such as human rights violations or seeking weapons of mass destruction, are only empty claims aimed at exerting pressure on the Islamic Republic.”4 In his view, the United States seeks to overturn the Islamic theocracy via the subtle art of “postmodern colonialism”—that is, “through propaganda tactics and colorful enticements.”5 When an American commentator said, “Instead of bombs, send them miniskirts,” the ayatollah responded, “He is right,” explaining, “More than Iran’s enemies need artillery, guns and so forth, they need to spread cultural values that lead to moral corruption.”6 As subversive to Islam as air-dropping miniskirts might be, the Western export most responsible for undermining tyrannical government is not sex appeal but science and technology, and the thing that makes these possible: reason. Khamenei’s predicament stems from Iranians’ growing respect for and proficiency in these fields, which the ayatollah himself praises and promotes within the context of his quest to make Iran a nuclear powerhouse. Khamenei’s “ideal vision,” writes Karim Sajdadpour, an Iranian American policy analyst at the Carnegie Endowment, “is of an Iran that is scientiﬁcally and technologically advanced enough to be self-sufﬁcient, self-sufﬁcient enough to be economically independent, and economically independent enough to be politically independent.”7 Khamenei recognizes that Iran’s “most talented students have always studied at our technical colleges.”8 But what he misses is that scientifically advanced, increasingly affluent, independent thinkers will, however gradually, come to desire a government in line with these values. In his recent book What Went Right?, Robert Tracinski explains the underlying phenomenon, describing how ideas spread implicitly via cultural institutions: If people who have been trained in a scientific education then encounter the basic tenets of a pro-reason philosophy, they will regard them as practically self-evident. Although those principles are not at all self-evident, they will feel as if they were, because the broad philosophic truths are implicit in so many of the truths that the individual has grasped in his studies of mathematics, geometry, physics, engineering, medicine, and so on.9 More and more Iranians are pursuing careers in science—which is all about the nature of things and the law of cause and effect. They rely on the evidence of their senses, and they reason logically and mathematically. Some may become experts in compartmentalizing the methods of reason. They may not adhere to them outside their specialties, for instance, when considering religious beliefs or social conditions. But, in time, more and more will. They will find it increasingly difficult to meet the strict demands of science when splitting atoms or performing surgery—while simultaneously ignoring the absurdities inherent in the idea that Khamenei is God’s voice on Earth, or that Muhammed rode a winged horse to heaven and back. In other words, they will experience, firsthand, the age-old conflict between reason and faith. Khamenei may not see the clash, but clerics of centuries past certainly did. During the Islamic Golden Age (ca. 700–1200 AD), Muslims drank deeply from the wells of Greek and Roman knowledge. Persians and Arabs built on Western achievements, reaching new heights in medicine, mathematics, and literature. But almost inevitably, this respect for reason led to laxity in faith. Al-Razi (ca. 850–925)—a Persian physician whose twenty-volume Kitab al-Hawi (Comprehensive Book) was, for a time, the world’s preeminent medical textbook—came to forthrightly reject Islam, and religion more generally. “Religions,” he wrote, have “been resolutely hostile to philosophical speculation and scientific research. The so-called holy scriptures are worthless and have done more harm than good.” He even characterized Muslim prophets as “nothing but billy goats with long beards.” Likewise, the Arab poet Al-Maʿarrī (973–1058) wrote: Some hope that an Imam with prophet’s gaze Will rise and all the silent ranks amaze. Oh, idle thought! There’s no Imam but Reason To point the morning and the evening ways . . . Shall we in these old tales discover truth, Or are they worthless fables told to youth?10 As scientifically fueled hostility to religion grew, so did the religious backlash. Islamic clerics, intent on retaining power, eventually reverted to the belief best stated by the ultraorthodox scholar Ahmad ibn Hanbal (780–855): “Every discussion about a thing which the Prophet did not discuss is an error.”11 Books were burned, scientists repudiated and banished, or worse. Reason, the foreign invader, was recognized as antithetical to Islam and cast out. The Islamic world returned to a dark age in which it has largely remained. Respect for reason is one of those “cultural values that lead to moral corruption”—if one accepts Muhammed’s conception of morality. But why do so? Every honest, thinking Iranian knows there is nothing just or ethical about a system that slays a twenty-two-year-old girl for the “crime” of letting a lock of hair escape her hijab. What they desperately need to learn (as do many in the West) is that choosing reason and freedom, although antithetical to religion, is essential to morality. True morality stems from the same root as all other truths—not faith or revelation, but reason. It recognizes man’s rational faculty as his only means of knowledge and basic means of survival, and it upholds the individual’s right to life, demanding that each and every person be free to act on his own judgment in pursuit of his own happiness, so long as he doesn’t violate the equal rights of others. Inklings of such ideas ride in upon the one Trojan horse Khamenei somehow has failed to suspect: rational study and achievement in science and technology. He has said that an Islamic revival is spreading through the Middle East, not by conscious intent, but by its own accord, “like the scent of spring ﬂowers that is carried by the breeze.”12 Maybe so, but a headwind is blowing steadily and insistently from the West. The slaughter of Amini has brought this fundamental alternative back to the fore in Iran: faith, force, and the vast desert of ignorance that has so long swallowed the potential of the Persian people—or reason, freedom, and, perhaps, a second golden age in the Middle East. Iranians know what we “postmodern colonialists” will be rooting for. Let us hope, for the sake of modernity, civilization, and the Iranian people, that they won’t let their mullahs make the same mistake again. Ayatollah has said that an Islamic revival is spreading through the",user_0404,women's rights and/or feminism ,"taliban, religious laws, afghanistan, gender roles in islam, islam","appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,1337,,2024-09-13 19:04:46+00:00,2024-09-13T19:04:46Z,2.0,,UgyJOOA26tUf0zzucZR4AaABAg,They are erasing women. Any kind of religious teaching encourages this kind of madness should be banned from the world. This is crime against humanity.,en
889,Women banned from speaking in public by Afghanistan's Taliban rulers  | BBC News,UgyJOOA26tUf0zzucZR4AaABAg.A8CFD4NnSXjA8L51M9OgHq,"All religion should not exist. Christianily, Judism and Islam are probably the worst of all",user_0405,women's rights and/or feminism ,"taliban, religious laws, afghanistan, gender roles in islam, islam",appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,15,,2024-09-13 19:06:16+00:00,2024-09-13T19:06:16Z,0.0,,UgyJOOA26tUf0zzucZR4AaABAg,They are erasing women. Any kind of religious teaching encourages this kind of madness should be banned from the world. This is crime against humanity.,en
889,Women banned from speaking in public by Afghanistan's Taliban rulers  | BBC News,UgyJOOA26tUf0zzucZR4AaABAg.A8CFD4NnSXjA8L5Ircq-Ku,​Bible csn be questioned with out fear and unlike Islam violence an cohesion is not needed or promoted especially were the church is not allowed to rule the state ..,user_0404,women's rights and/or feminism ,"taliban, religious laws, afghanistan, gender roles in islam, islam","appeal to reason, giving evidence (logos)",,,,30,"Allah سبحانه وتعالى said, (Interpretation of the meaning Verily, the religion with Allah is Islam. Then as for those who were given the Scripture (Jews and Christians) did not differ except out of mutual jealousy, after knowledge had come to them. And whoever disbelieves in the Ayat (Signs) of Allah, then surely Allah is Swift in calling to account. [Ãal-'Imraan 3:19] And whoever seeks a religion other than Islam, it will never be accepted of him, and in the Hereafter he will be one of the losers. [Ãal-'Imraan 3:85]",2024-09-13 19:08:39+00:00,2024-09-13T19:08:39Z,1.0,"Ibn_Abdulaziz1405, Ibn_Abdulaziz",UgyJOOA26tUf0zzucZR4AaABAg,They are erasing women. Any kind of religious teaching encourages this kind of madness should be banned from the world. This is crime against humanity.,en
889,Women banned from speaking in public by Afghanistan's Taliban rulers  | BBC News,UgyJOOA26tUf0zzucZR4AaABAg.A8CFD4NnSXjA8L7Utquiv5,LGBTQRSTUW…….WHAT……do these people take to their beds?????????,user_0406,,,,,,,8,"Allah سبحانه وتعالى said, (Interpretation of the meaning Verily, the religion with Allah is Islam. Then as for those who were given the Scripture (Jews and Christians) did not differ except out of mutual jealousy, after knowledge had come to them. And whoever disbelieves in the Ayat (Signs) of Allah, then surely Allah is Swift in calling to account. [Ãal-'Imraan 3:19] And whoever seeks a religion other than Islam, it will never be accepted of him, and in the Hereafter he will be one of the losers. [Ãal-'Imraan 3:85]",2024-09-13 19:27:46+00:00,2024-09-13T19:27:46Z,0.0,Ibn_Abdulaziz,UgyJOOA26tUf0zzucZR4AaABAg,They are erasing women. Any kind of religious teaching encourages this kind of madness should be banned from the world. This is crime against humanity.,en
889,Women banned from speaking in public by Afghanistan's Taliban rulers  | BBC News,UgyJOOA26tUf0zzucZR4AaABAg.A8CFD4NnSXjA8L7h494D4c,MATEY………YOUR PHUCK UP FOR LETTING THEM IN!!!!!!! BUT NOW………DEPORT THEM ALL!!!!!!!,user_0406,,"taliban, religious laws, afghanistan, gender roles in islam, islam",appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,12,"who cares what they want i very much dislike all of them, they must live in islamic countries, not christian, near normal people, if they want to wear black bin bags, they must stay where they were born, not to scare our children",2024-09-13 19:29:35+00:00,2024-09-13T19:29:35Z,0.0,MiladyLondon,UgyJOOA26tUf0zzucZR4AaABAg,They are erasing women. Any kind of religious teaching encourages this kind of madness should be banned from the world. This is crime against humanity.,en
889,Women banned from speaking in public by Afghanistan's Taliban rulers  | BBC News,UgyJOOA26tUf0zzucZR4AaABAg.A8CFD4NnSXjA8LGkGb2Qju,There are no religious teachings that teach this. As a Muslim myself this is pure insanity.,user_0407,"women's rights and/or feminism , islam","taliban, afghanistan","appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, etc.)",author,,16,,2024-09-13 20:48:39+00:00,2024-09-13T20:48:39Z,1.0,,UgyJOOA26tUf0zzucZR4AaABAg,They are erasing women. Any kind of religious teaching encourages this kind of madness should be banned from the world. This is crime against humanity.,en
889,Women banned from speaking in public by Afghanistan's Taliban rulers  | BBC News,UgyJOOA26tUf0zzucZR4AaABAg.A8CFD4NnSXjA8LHCWZNZ3Y,"What most people don't realize is that they are the closest to what Muslims are supposed to be like, and since they are in power they are not going to be ""banned"". According to Sharia, a woman cannot leave her house without her husband's (or guardian's) permission, or without a male guardian. If she is allowed she must take back streets and not talk to strangers. These are not their restrictions or radical interpretations (as some will call them!), but actual Islamic rules found in the most trusted Sharia manuals, like Reliance of the Traveller.",user_0408,"taliban, religious laws, afghanistan, gender roles in islam, islam",women's rights and/or feminism,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.), sarcasm/irony(the opposite meaning)",,,95,,2024-09-13 20:52:39+00:00,2024-09-13T20:52:39Z,0.0,,UgyJOOA26tUf0zzucZR4AaABAg,They are erasing women. Any kind of religious teaching encourages this kind of madness should be banned from the world. This is crime against humanity.,en
889,Women banned from speaking in public by Afghanistan's Taliban rulers  | BBC News,UgyJOOA26tUf0zzucZR4AaABAg.A8CFD4NnSXjA8LHqLf2Rqp,islam doesn't teach this. dont mistake it,user_0409,"women's rights and/or feminism , islam","taliban, religious laws, afghanistan, gender roles in islam",appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,7,,2024-09-13 20:58:13+00:00,2024-09-13T20:58:13Z,1.0,,UgyJOOA26tUf0zzucZR4AaABAg,They are erasing women. Any kind of religious teaching encourages this kind of madness should be banned from the world. This is crime against humanity.,en
889,Women banned from speaking in public by Afghanistan's Taliban rulers  | BBC News,UgyJOOA26tUf0zzucZR4AaABAg.A8CFD4NnSXjA8LJGTO-d5c,"​that bible suits you people when you need it doesn't it!!! He was talking about if a woman is teaching she is not to do it if her husband is in the same place as here. It also says your own husband's only. No other man has any Authority over us. I'm your equal if I'm not your wife. Keep reading that Corinthian verse, because says BUT if her hair is cut short she is to keep her head covered when teaching, that's also not her whole body just the hair and only when she teaches men..... Keep reading instead of picking and choosing the scriptures you use. Have a great night.... You need to read that whole bible Buddy..... Did Abraham shut Sarah up and away? She used her voice at him all the time. Told him what to do to, and God Almighty who's name is YAHUAH because Allah is a title. Blessed her.",user_0410,,,,,,,156,"Allah سبحانه وتعالى said, (Interpretation of the meaning Verily, the religion with Allah is Islam. Then as for those who were given the Scripture (Jews and Christians) did not differ except out of mutual jealousy, after knowledge had come to them. And whoever disbelieves in the Ayat (Signs) of Allah, then surely Allah is Swift in calling to account. [Ãal-'Imraan 3:19] And whoever seeks a religion other than Islam, it will never be accepted of him, and in the Hereafter he will be one of the losers. [Ãal-'Imraan 3:85]",2024-09-13 21:10:40+00:00,2024-09-13T21:10:40Z,0.0,"Ibn_Abdulaziz1405, Ibn_Abdulaziz",UgyJOOA26tUf0zzucZR4AaABAg,They are erasing women. Any kind of religious teaching encourages this kind of madness should be banned from the world. This is crime against humanity.,en
889,Women banned from speaking in public by Afghanistan's Taliban rulers  | BBC News,UgyJOOA26tUf0zzucZR4AaABAg.A8CFD4NnSXjA8LM5M_Ihcf,Just like your zionist friends erase Palestinian women and kids?,user_0411,,the west,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,10,,2024-09-13 21:35:22+00:00,2024-09-13T21:35:22Z,0.0,,UgyJOOA26tUf0zzucZR4AaABAg,They are erasing women. Any kind of religious teaching encourages this kind of madness should be banned from the world. This is crime against humanity.,en
